report_date,primal_desc,choice_600_900,select_600_900,week_of_year,year,indexby_year,start_of_week,end_of_week
2003-01-31,Round,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Chuck,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Flank,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Loin,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Brisket,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Cutout,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Plate,,,55,2003,22,2003-01-26,2003-01-31
2003-01-31,Rib,,,55,2003,22,2003-01-26,2003-01-31
2003-02-03,Brisket,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Cutout,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Flank,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Chuck,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Rib,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Round,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Plate,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Loin,,,61,2003,23,2003-02-02,2003-02-07
2003-02-03,Trim,36.2,36.2,61,2003,23,2003-02-02,2003-02-07
2003-02-04,Flank,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Trim,36.89,36.89,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Chuck,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Plate,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Brisket,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Cutout,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Rib,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Round,,,62,2003,24,2003-02-02,2003-02-07
2003-02-04,Loin,,,62,2003,24,2003-02-02,2003-02-07
2003-02-05,Rib,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Round,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Cutout,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Brisket,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Plate,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Flank,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Trim,33.51,33.51,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Chuck,,,63,2003,25,2003-02-02,2003-02-07
2003-02-05,Loin,,,63,2003,25,2003-02-02,2003-02-07
2003-02-06,Chuck,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Round,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Flank,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Trim,31.23,31.23,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Loin,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Plate,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Brisket,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Cutout,,,64,2003,26,2003-02-02,2003-02-07
2003-02-06,Rib,,,64,2003,26,2003-02-02,2003-02-07
2003-02-07,Plate,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Flank,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Rib,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Chuck,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Loin,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Round,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Cutout,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Brisket,,,65,2003,27,2003-02-02,2003-02-07
2003-02-07,Trim,32.3,32.3,65,2003,27,2003-02-02,2003-02-07
2003-02-10,Cutout,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Round,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Brisket,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Plate,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Loin,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Chuck,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Flank,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Rib,,,71,2003,28,2003-02-09,2003-02-14
2003-02-10,Trim,32.5,32.5,71,2003,28,2003-02-09,2003-02-14
2003-02-11,Chuck,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Cutout,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Rib,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Flank,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Round,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Plate,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Loin,,,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Trim,32.92,32.92,72,2003,29,2003-02-09,2003-02-14
2003-02-11,Brisket,,,72,2003,29,2003-02-09,2003-02-14
2003-02-12,Trim,31.71,31.71,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Brisket,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Cutout,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Chuck,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Round,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Plate,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Flank,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Loin,,,73,2003,30,2003-02-09,2003-02-14
2003-02-12,Rib,,,73,2003,30,2003-02-09,2003-02-14
2003-02-13,Trim,32.31,32.31,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Cutout,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Flank,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Chuck,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Loin,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Rib,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Round,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Plate,,,74,2003,31,2003-02-09,2003-02-14
2003-02-13,Brisket,,,74,2003,31,2003-02-09,2003-02-14
2003-02-14,Loin,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Rib,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Flank,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Brisket,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Round,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Trim,31.52,31.52,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Cutout,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Plate,,,75,2003,32,2003-02-09,2003-02-14
2003-02-14,Chuck,,,75,2003,32,2003-02-09,2003-02-14
2003-02-17,Loin,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Trim,32.04,32.04,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Cutout,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Round,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Chuck,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Rib,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Flank,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Brisket,,,81,2003,33,2003-02-16,2003-02-21
2003-02-17,Plate,,,81,2003,33,2003-02-16,2003-02-21
2003-02-18,Plate,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Rib,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Trim,33.71,33.71,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Loin,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Round,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Brisket,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Flank,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Chuck,,,82,2003,34,2003-02-16,2003-02-21
2003-02-18,Cutout,,,82,2003,34,2003-02-16,2003-02-21
2003-02-19,Brisket,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Trim,34.46,34.46,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Round,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Loin,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Chuck,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Plate,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Rib,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Cutout,,,83,2003,35,2003-02-16,2003-02-21
2003-02-19,Flank,,,83,2003,35,2003-02-16,2003-02-21
2003-02-20,Round,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Rib,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Trim,36.18,36.18,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Brisket,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Plate,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Chuck,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Loin,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Cutout,,,84,2003,36,2003-02-16,2003-02-21
2003-02-20,Flank,,,84,2003,36,2003-02-16,2003-02-21
2003-02-21,Trim,42.11,42.11,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Flank,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Plate,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Loin,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Cutout,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Brisket,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Chuck,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Rib,,,85,2003,37,2003-02-16,2003-02-21
2003-02-21,Round,,,85,2003,37,2003-02-16,2003-02-21
2003-02-24,Cutout,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Flank,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Chuck,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Trim,45.1,45.1,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Loin,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Round,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Rib,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Plate,,,91,2003,38,2003-02-23,2003-02-28
2003-02-24,Brisket,,,91,2003,38,2003-02-23,2003-02-28
2003-02-25,Rib,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Chuck,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Plate,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Trim,45.62,45.62,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Flank,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Round,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Brisket,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Cutout,,,92,2003,39,2003-02-23,2003-02-28
2003-02-25,Loin,,,92,2003,39,2003-02-23,2003-02-28
2003-02-26,Plate,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Round,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Loin,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Brisket,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Flank,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Cutout,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Chuck,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Rib,,,93,2003,40,2003-02-23,2003-02-28
2003-02-26,Trim,47.02,47.02,93,2003,40,2003-02-23,2003-02-28
2003-02-27,Trim,46.9,46.9,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Loin,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Rib,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Round,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Plate,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Flank,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Brisket,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Chuck,,,94,2003,41,2003-02-23,2003-02-28
2003-02-27,Cutout,,,94,2003,41,2003-02-23,2003-02-28
2003-02-28,Cutout,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Brisket,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Chuck,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Trim,48.91,48.91,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Plate,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Round,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Flank,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Rib,,,95,2003,42,2003-02-23,2003-02-28
2003-02-28,Loin,,,95,2003,42,2003-02-23,2003-02-28
2003-03-03,Trim,50.49,50.49,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Flank,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Brisket,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Chuck,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Cutout,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Loin,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Rib,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Plate,,,101,2003,43,2003-03-02,2003-03-07
2003-03-03,Round,,,101,2003,43,2003-03-02,2003-03-07
2003-03-04,Cutout,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Trim,50.35,50.35,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Loin,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Plate,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Flank,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Rib,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Brisket,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Round,,,102,2003,44,2003-03-02,2003-03-07
2003-03-04,Chuck,,,102,2003,44,2003-03-02,2003-03-07
2003-03-05,Brisket,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Round,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Trim,50.94,50.94,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Cutout,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Rib,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Loin,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Plate,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Chuck,,,103,2003,45,2003-03-02,2003-03-07
2003-03-05,Flank,,,103,2003,45,2003-03-02,2003-03-07
2003-03-06,Chuck,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Plate,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Cutout,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Brisket,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Flank,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Rib,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Trim,50.6,50.6,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Loin,,,104,2003,46,2003-03-02,2003-03-07
2003-03-06,Round,,,104,2003,46,2003-03-02,2003-03-07
2003-03-07,Rib,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Loin,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Chuck,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Trim,50.19,50.19,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Brisket,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Round,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Cutout,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Flank,,,105,2003,47,2003-03-02,2003-03-07
2003-03-07,Plate,,,105,2003,47,2003-03-02,2003-03-07
2003-03-10,Round,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Rib,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Flank,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Cutout,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Trim,50.19,50.19,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Loin,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Plate,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Brisket,,,111,2003,48,2003-03-09,2003-03-14
2003-03-10,Chuck,,,111,2003,48,2003-03-09,2003-03-14
2003-03-11,Rib,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Plate,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Round,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Flank,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Brisket,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Trim,49.78,49.78,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Cutout,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Loin,,,112,2003,49,2003-03-09,2003-03-14
2003-03-11,Chuck,,,112,2003,49,2003-03-09,2003-03-14
2003-03-12,Rib,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Loin,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Brisket,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Flank,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Round,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Plate,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Chuck,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Cutout,,,113,2003,50,2003-03-09,2003-03-14
2003-03-12,Trim,48.58,48.58,113,2003,50,2003-03-09,2003-03-14
2003-03-13,Round,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Brisket,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Rib,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Loin,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Plate,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Chuck,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Flank,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Cutout,,,114,2003,51,2003-03-09,2003-03-14
2003-03-13,Trim,47.84,47.84,114,2003,51,2003-03-09,2003-03-14
2003-03-14,Cutout,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Loin,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Round,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Brisket,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Flank,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Plate,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Trim,46.87,46.87,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Rib,,,115,2003,52,2003-03-09,2003-03-14
2003-03-14,Chuck,,,115,2003,52,2003-03-09,2003-03-14
2003-03-17,Round,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Trim,46.84,46.84,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Brisket,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Cutout,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Chuck,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Plate,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Rib,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Flank,,,121,2003,53,2003-03-16,2003-03-21
2003-03-17,Loin,,,121,2003,53,2003-03-16,2003-03-21
2003-03-18,Flank,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Chuck,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Plate,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Trim,46.28,46.28,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Rib,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Round,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Cutout,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Loin,,,122,2003,54,2003-03-16,2003-03-21
2003-03-18,Brisket,,,122,2003,54,2003-03-16,2003-03-21
2003-03-19,Loin,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Brisket,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Rib,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Flank,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Plate,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Cutout,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Chuck,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Round,,,123,2003,55,2003-03-16,2003-03-21
2003-03-19,Trim,44.93,44.93,123,2003,55,2003-03-16,2003-03-21
2003-03-20,Trim,45.12,45.12,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Rib,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Loin,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Chuck,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Round,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Cutout,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Brisket,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Plate,,,124,2003,56,2003-03-16,2003-03-21
2003-03-20,Flank,,,124,2003,56,2003-03-16,2003-03-21
2003-03-21,Chuck,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Rib,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Cutout,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Round,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Trim,45.81,45.81,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Flank,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Brisket,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Loin,,,125,2003,57,2003-03-16,2003-03-21
2003-03-21,Plate,,,125,2003,57,2003-03-16,2003-03-21
2003-03-24,Round,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Rib,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Trim,45.71,45.71,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Loin,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Plate,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Flank,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Cutout,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Brisket,,,131,2003,58,2003-03-23,2003-03-28
2003-03-24,Chuck,,,131,2003,58,2003-03-23,2003-03-28
2003-03-25,Round,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Loin,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Flank,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Trim,46.54,46.54,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Chuck,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Cutout,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Brisket,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Rib,,,132,2003,59,2003-03-23,2003-03-28
2003-03-25,Plate,,,132,2003,59,2003-03-23,2003-03-28
2003-03-26,Rib,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Flank,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Brisket,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Loin,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Plate,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Round,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Cutout,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Chuck,,,133,2003,60,2003-03-23,2003-03-28
2003-03-26,Trim,47.71,47.71,133,2003,60,2003-03-23,2003-03-28
2003-03-27,Brisket,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Round,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Loin,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Plate,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Flank,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Chuck,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Rib,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Cutout,,,134,2003,61,2003-03-23,2003-03-28
2003-03-27,Trim,50.56,50.56,134,2003,61,2003-03-23,2003-03-28
2003-03-28,Brisket,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Round,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Trim,54.81,54.81,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Loin,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Flank,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Rib,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Plate,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Chuck,,,135,2003,62,2003-03-23,2003-03-28
2003-03-28,Cutout,,,135,2003,62,2003-03-23,2003-03-28
2003-03-31,Brisket,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Plate,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Chuck,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Trim,57.02,57.02,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Loin,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Round,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Flank,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Rib,,,141,2003,63,2003-03-30,2003-04-04
2003-03-31,Cutout,,,141,2003,63,2003-03-30,2003-04-04
2003-04-01,Trim,60.06,60.06,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Flank,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Chuck,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Rib,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Round,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Brisket,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Plate,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Loin,,,142,2003,64,2003-03-30,2003-04-04
2003-04-01,Cutout,,,142,2003,64,2003-03-30,2003-04-04
2003-04-02,Plate,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Cutout,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Chuck,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Trim,64.63,64.63,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Loin,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Round,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Flank,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Rib,,,143,2003,65,2003-03-30,2003-04-04
2003-04-02,Brisket,,,143,2003,65,2003-03-30,2003-04-04
2003-04-03,Trim,65.85,65.85,144,2003,66,2003-03-30,2003-04-04
2003-04-03,Rib,,,144,2003,66,2003-03-30,2003-04-04
2003-04-03,Plate,,,144,2003,66,2003-03-30,2003-04-04
2003-04-03,Loin,,,144,2003,66,2003-03-30,2003-04-04
2003-04-03,Round,,,144,2003,66,2003-03-30,2003-04-04
