report_date,published_date,description,commodity,type,class,volume,unit,year,indexby_year
2017-07-08,,,,,Steer,866.0,,2017,27
2017-07-15,,,,,Steer,865.0,,2017,28
2017-07-22,,,,,Steer,868.0,,2017,29
2017-07-29,,,,,Steer,875.0,,2017,30
2017-08-05,,,,,Steer,880.0,,2017,31
2017-08-12,,,,,Steer,882.0,,2017,32
2017-08-19,,,,,Steer,884.0,,2017,33
2017-08-26,,,,,Steer,887.0,,2017,34
2017-09-02,,,,,Steer,890.0,,2017,35
2017-09-09,,,,,Steer,896.0,,2017,36
2017-09-16,,,,,Steer,897.0,,2017,37
2017-09-23,,,,,Steer,897.0,,2017,38
2017-09-30,,,,,Steer,894.0,,2017,39
2017-10-07,,,,,Steer,895.0,,2017,40
2017-10-14,,,,,Steer,896.0,,2017,41
2017-10-21,,,,,Steer,899.0,,2017,42
2017-10-28,,,,,Steer,901.0,,2017,43
2017-11-04,,,,,Steer,902.0,,2017,44
2017-11-11,,,,,Steer,902.0,,2017,45
2017-11-18,,,,,Steer,902.0,,2017,46
2017-11-25,,,,,Steer,904.0,,2017,47
2017-12-02,,,,,Steer,903.0,,2017,48
2017-12-09,,,,,Steer,904.0,,2017,49
2017-12-16,,,,,Steer,902.0,,2017,50
2017-12-23,,,,,Steer,903.0,,2017,51
2017-12-30,,,,,Steer,902.0,,2017,52
2018-01-06,,,,,Steer,900.0,,2018,1
2018-01-13,,,,,Steer,896.0,,2018,2
2018-01-20,,,,,Steer,891.0,,2018,3
2018-01-27,,,,,Steer,889.0,,2018,4
2018-02-03,,,,,Steer,888.0,,2018,5
2018-02-10,,,,,Steer,889.0,,2018,6
2018-02-17,,,,,Steer,881.0,,2018,7
2018-02-24,,,,,Steer,883.0,,2018,8
2018-03-03,,,,,Steer,883.0,,2018,9
2018-03-10,,,,,Steer,881.0,,2018,10
2018-03-17,,,,,Steer,877.0,,2018,11
2018-03-24,,,,,Steer,878.0,,2018,12
2018-03-31,,,,,Steer,872.0,,2018,13
2018-04-07,,,,,Steer,872.0,,2018,14
2018-04-14,,,,,Steer,867.0,,2018,15
2018-04-21,,,,,Steer,856.0,,2018,16
2018-04-28,,,,,Steer,850.0,,2018,17
2018-05-05,,,,,Steer,849.0,,2018,18
2018-05-12,,,,,Steer,848.0,,2018,19
2018-05-19,,,,,Steer,846.0,,2018,20
2018-05-26,,,,,Steer,848.0,,2018,21
2018-06-02,,,,,Steer,851.0,,2018,22
2018-06-09,,,,,Steer,851.0,,2018,23
2018-06-16,,,,,Steer,856.0,,2018,24
2018-06-23,,,,,Steer,858.0,,2018,25
2018-06-30,,,,,Steer,865.0,,2018,26
2018-07-07,,,,,Steer,867.0,,2018,27
2018-07-14,,,,,Steer,867.0,,2018,28
2018-07-21,,,,,Steer,872.0,,2018,29
2018-07-28,,,,,Steer,874.0,,2018,30
2018-08-04,,,,,Steer,880.0,,2018,31
2018-08-11,,,,,Steer,881.0,,2018,32
2018-08-18,,,,,Steer,886.0,,2018,33
2018-08-25,,,,,Steer,889.0,,2018,34
2018-09-01,,,,,Steer,888.0,,2018,35
2018-09-08,,,,,Steer,896.0,,2018,36
2018-09-15,,,,,Steer,896.0,,2018,37
2018-09-22,,,,,Steer,896.0,,2018,38
2018-09-29,,,,,Steer,900.0,,2018,39
2018-10-06,,,,,Steer,903.0,,2018,40
2018-10-13,,,,,Steer,899.0,,2018,41
2018-10-20,,,,,Steer,894.0,,2018,42
2018-10-27,,,,,Steer,895.0,,2018,43
2018-11-03,,,,,Steer,899.0,,2018,44
2018-11-10,,,,,Steer,904.0,,2018,45
2018-11-17,,,,,Steer,900.0,,2018,46
2018-11-24,,,,,Steer,902.0,,2018,47
2018-12-01,,,,,Steer,899.0,,2018,48
2018-12-08,,,,,Steer,896.0,,2018,49
2018-12-15,,,,,Steer,892.0,,2018,50
2018-12-22,,,,,Steer,868.0,,2018,51
2018-12-29,,,,,Steer,896.0,,2018,52
2019-01-05,,,,,Steer,892.0,,2019,1
2019-01-12,,,,,Steer,883.0,,2019,2
2019-01-19,,,,,Steer,886.0,,2019,3
2019-01-26,,,,,Steer,888.0,,2019,4
2019-02-02,,,,,Steer,885.0,,2019,5
2019-02-09,,,,,Steer,885.0,,2019,6
2019-02-16,,,,,Steer,879.0,,2019,7
2019-02-23,,,,,Steer,874.0,,2019,8
2019-03-02,,,,,Steer,874.0,,2019,9
2019-03-09,,,,,Steer,871.0,,2019,10
2019-03-16,,,,,Steer,865.0,,2019,11
2019-03-23,,,,,Steer,866.0,,2019,12
2019-03-30,,,,,Steer,865.0,,2019,13
2019-04-06,,,,,Steer,865.0,,2019,14
2019-04-13,,,,,Steer,864.0,,2019,15
2019-04-20,,,,,Steer,857.0,,2019,16
2019-04-27,,,,,Steer,854.0,,2019,17
2019-05-04,,,,,Steer,852.0,,2019,18
2019-05-11,,,,,Steer,852.0,,2019,19
2019-05-18,,,,,Steer,849.0,,2019,20
2019-05-25,,,,,Steer,842.0,,2019,21
2019-06-01,,,,,Steer,842.0,,2019,22
2019-06-08,,,,,Steer,846.0,,2019,23
2019-06-15,,,,,Steer,849.0,,2019,24
2019-06-22,,,,,Steer,854.0,,2019,25
2019-06-29,,,,,Steer,854.0,,2019,26
2019-07-06,,,,,Steer,861.0,,2019,27
2019-07-13,,,,,Steer,865.0,,2019,28
2019-07-20,,,,,Steer,866.0,,2019,29
2019-07-27,,,,,Steer,869.0,,2019,30
2019-08-03,,,,,Steer,872.0,,2019,31
2019-08-10,,,,,Steer,878.0,,2019,32
2019-08-17,,,,,Steer,881.0,,2019,33
2019-08-24,,,,,Steer,884.0,,2019,34
2019-08-31,,,,,Steer,884.0,,2019,35
2019-09-07,,,,,Steer,893.0,,2019,36
2019-09-14,,,,,Steer,891.0,,2019,37
2019-09-21,,,,,Steer,896.0,,2019,38
2019-09-28,,,,,Steer,898.0,,2019,39
2019-10-05,,,,,Steer,899.0,,2019,40
2019-10-12,,,,,Steer,901.0,,2019,41
2019-10-19,,,,,Steer,900.0,,2019,42
2019-10-26,,,,,Steer,906.0,,2019,43
2019-11-02,,,,,Steer,903.0,,2019,44
2019-11-09,,,,,Steer,908.0,,2019,45
2019-11-16,,,,,Steer,912.0,,2019,46
2019-11-23,,,,,Steer,911.0,,2019,47
2019-11-30,,,,,Steer,911.0,,2019,48
2019-12-07,,,,,Steer,906.0,,2019,49
2019-12-14,,,,,Steer,904.0,,2019,50
2019-12-21,,,,,Steer,904.0,,2019,51
2019-12-28,,,,,Steer,905.0,,2019,52
2020-01-04,,,,,Steer,912.0,,2020,1
2020-01-11,,,,,Steer,904.0,,2020,2
2020-01-18,,,,,Steer,907.0,,2020,3
2020-01-25,,,,,Steer,901.0,,2020,4
2020-02-01,,,,,Steer,897.0,,2020,5
2020-02-08,,,,,Steer,903.0,,2020,6
2020-02-15,,,,,Steer,905.0,,2020,7
2020-02-22,,,,,Steer,900.0,,2020,8
2020-02-29,,,,,Steer,897.0,,2020,9
2020-03-07,,,,,Steer,903.0,,2020,10
2020-03-14,,,,,Steer,901.0,,2020,11
2020-03-21,,,,,Steer,898.0,,2020,12
2020-03-28,,,,,Steer,891.0,,2020,13
2020-04-04,,,,,Steer,889.0,,2020,14
2020-04-11,,,,,Steer,886.0,,2020,15
2020-04-18,,,,,Steer,889.0,,2020,16
2020-04-25,,,,,Steer,891.0,,2020,17
2020-05-02,,,,,Steer,893.0,,2020,18
2020-05-09,,,,,Steer,896.0,,2020,19
2020-05-16,,,,,Steer,901.0,,2020,20
2020-05-23,,,,,Steer,894.0,,2020,21
2020-05-30,,,,,Steer,891.0,,2020,22
2020-06-06,,,,,Steer,892.0,,2020,23
2020-06-13,,,,,Steer,896.0,,2020,24
2020-06-20,,,,,Steer,890.0,,2020,25
2020-06-27,,,,,Steer,896.0,,2020,26
2020-07-04,,,,,Steer,896.0,,2020,27
2020-07-11,,,,,Steer,902.0,,2020,28
2020-07-18,,,,,Steer,899.0,,2020,29
2020-07-25,,,,,Steer,903.0,,2020,30
2020-08-01,,,,,Steer,905.0,,2020,31
2020-08-08,,,,,Steer,906.0,,2020,32
2020-08-15,,,,,Steer,909.0,,2020,33
2020-08-22,,,,,Steer,910.0,,2020,34
2020-08-29,,,,,Steer,916.0,,2020,35
2020-09-05,,,,,Steer,918.0,,2020,36
2020-09-12,,,,,Steer,920.0,,2020,37
2020-09-19,,,,,Steer,919.0,,2020,38
2020-09-26,,,,,Steer,924.0,,2020,39
2020-10-03,,,,,Steer,924.0,,2020,40
2020-10-10,,,,,Steer,928.0,,2020,41
2020-10-17,,,,,Steer,929.0,,2020,42
2020-10-24,,,,,Steer,931.0,,2020,43
2020-10-31,,,,,Steer,926.0,,2020,44
2020-11-07,,,,,Steer,924.0,,2020,45
2020-11-14,,,,,Steer,930.0,,2020,46
2020-11-21,,,,,Steer,923.0,,2020,47
2020-11-28,,,,,Steer,921.0,,2020,48
2020-12-05,,,,,Steer,922.0,,2020,49
2020-12-12,,,,,Steer,922.0,,2020,50
2020-12-19,,,,,Steer,921.0,,2020,51
2020-12-26,,,,,Steer,913.0,,2020,52
2021-01-02,,,,,Steer,920.0,,2021,1
2021-01-09,,,,,Steer,923.0,,2021,2
2021-01-16,,,,,Steer,925.0,,2021,3
2021-01-23,,,,,Steer,926.0,,2021,4
2021-01-30,,,,,Steer,920.0,,2021,5
2021-02-06,,,,,Steer,919.0,,2021,6
2021-02-13,,,,,Steer,919.0,,2021,7
2021-02-20,,,,,Steer,909.0,,2021,8
2021-02-27,,,,,Steer,899.0,,2021,9
2021-03-06,,,,,Steer,900.0,,2021,10
2021-03-13,,,,,Steer,904.0,,2021,11
2021-03-20,,,,,Steer,901.0,,2021,12
2021-03-27,,,,,Steer,899.0,,2021,13
2021-04-03,,,,,Steer,894.0,,2021,14
2021-04-10,,,,,Steer,900.0,,2021,15
2021-04-17,,,,,Steer,898.0,,2021,16
2021-04-24,,,,,Steer,896.0,,2021,17
2021-05-01,,,,,Steer,891.0,,2021,18
2021-05-08,,,,,Steer,896.0,,2021,19
2021-05-15,,,,,Steer,894.0,,2021,20
2021-05-22,,,,,Steer,888.0,,2021,21
2021-05-29,,,,,Steer,884.0,,2021,22
2021-06-05,,,,,Steer,891.0,,2021,23
2021-06-12,,,,,Steer,882.0,,2021,24
2021-06-19,,,,,Steer,879.0,,2021,25
2021-06-26,,,,,Steer,883.0,,2021,26
2021-07-03,,,,,Steer,884.0,,2021,27
2021-07-10,,,,,Steer,885.0,,2021,28
2021-07-17,,,,,Steer,888.0,,2021,29
2021-07-24,,,,,Steer,894.0,,2021,30
2021-07-31,,,,,Steer,891.0,,2021,31
2021-08-07,,,,,Steer,896.0,,2021,32
2021-08-14,,,,,Steer,898.0,,2021,33
2021-08-21,,,,,Steer,903.0,,2021,34
2021-08-28,,,,,Steer,901.0,,2021,35
2021-09-04,,,,,Steer,906.0,,2021,36
2021-09-11,,,,,Steer,909.0,,2021,37
2021-09-18,,,,,Steer,912.0,,2021,38
2021-09-25,,,,,Steer,914.0,,2021,39
2021-10-02,,,,,Steer,916.0,,2021,40
2021-10-09,,,,,Steer,921.0,,2021,41
2021-10-16,,,,,Steer,922.0,,2021,42
2021-10-23,,,,,Steer,918.0,,2021,43
2021-10-30,,,,,Steer,920.0,,2021,44
2021-11-06,,,,,Steer,919.0,,2021,45
2021-11-13,,,,,Steer,924.0,,2021,46
2021-11-20,,,,,Steer,922.0,,2021,47
2021-11-27,,,,,Steer,926.0,,2021,48
2021-12-04,,,,,Steer,925.0,,2021,49
2021-12-11,,,,,Steer,929.0,,2021,50
2021-12-18,,,,,Steer,924.0,,2021,51
2021-12-25,,,,,Steer,925.0,,2021,52
2022-01-01,,,,,Steer,928.0,,2022,1
2022-01-08,,,,,Steer,928.0,,2022,2
2022-01-15,,,,,Steer,922.0,,2022,3
2022-01-22,,,,,Steer,925.0,,2022,4
2022-01-29,,,,,Steer,928.0,,2022,5
2022-02-05,,,,,Steer,930.0,,2022,6
2022-02-12,,,,,Steer,918.0,,2022,7
2022-02-19,,,,,Steer,921.0,,2022,8
2022-02-26,,,,,Steer,918.0,,2022,9
2022-03-05,,,,,Steer,919.0,,2022,10
2022-03-12,,,,,Steer,917.0,,2022,11
2022-03-19,,,,,Steer,916.0,,2022,12
2022-03-26,,,,,Steer,910.0,,2022,13
2022-04-02,,,,,Steer,909.0,,2022,14
2022-04-09,,,,,Steer,912.0,,2022,15
2022-04-16,,,,,Steer,909.0,,2022,16
2022-04-23,,,,,Steer,906.0,,2022,17
2022-04-30,,,,,Steer,901.0,,2022,18
2022-05-07,,,,,Steer,898.0,,2022,19
2022-05-14,,,,,Steer,891.0,,2022,20
2022-05-21,,,,,Steer,888.0,,2022,21
2022-05-28,,,,,Steer,882.0,,2022,22
2022-06-04,,,,,Steer,882.0,,2022,23
2022-06-11,,,,,Steer,879.0,,2022,24
2022-06-18,,,,,Steer,879.0,,2022,25
2022-06-25,,,,,Steer,883.0,,2022,26
2022-07-02,,,,,Steer,883.0,,2022,27
2022-07-09,,,,,Steer,890.0,,2022,28
2022-07-16,,,,,Steer,889.0,,2022,29
2022-07-23,,,,,Steer,893.0,,2022,30
2022-07-30,,,,,Steer,894.0,,2022,31
2022-08-06,,,,,Steer,892.0,,2022,32
2022-08-13,,,,,Steer,901.0,,2022,33
2022-08-20,,,,,Steer,904.0,,2022,34
2022-08-27,,,,,Steer,904.0,,2022,35
2022-09-03,,,,,Steer,904.0,,2022,36
2022-09-10,,,,,Steer,914.0,,2022,37
2022-09-17,,,,,Steer,918.0,,2022,38
2022-09-24,,,,,Steer,915.0,,2022,39
2022-10-01,,,,,Steer,917.0,,2022,40
2022-10-08,,,,,Steer,920.0,,2022,41
2022-10-15,,,,,Steer,924.0,,2022,42
2022-10-22,,,,,Steer,925.0,,2022,43
2022-10-29,,,,,Steer,928.0,,2022,44
2022-11-05,,,,,Steer,925.0,,2022,45
2022-11-12,,,,,Steer,931.0,,2022,46
2022-11-19,,,,,Steer,930.0,,2022,47
2022-11-26,,,,,Steer,927.0,,2022,48
2022-12-03,,,,,Steer,925.0,,2022,49
2022-12-10,,,,,Steer,928.0,,2022,50
2022-12-17,,,,,Steer,927.0,,2022,51
2022-12-24,,,,,Steer,920.0,,2022,52
2023-01-02,01/19/2023 10:00:03,Meat Production,Slaughter Cattle,Beef,Cattle,466.7,Million lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.0,Million lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Boars,195.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Sows,297.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Hogs,220.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Live Weight,Slaughter Cattle,Beef,Cattle,1385.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Live Weight,Slaughter Calves,Calves/Veal,Calves,236.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Meat Production,All,All,All,985.4,Million lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Live Weight,Slaughter Hogs,Pork,Hogs,296.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,126.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,60.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,64.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,218.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Meat Production,Slaughter Hogs,Pork,Hogs,515.9,Million lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,64.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Bulls,846.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cows,639.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cattle,828.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,137.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Heifers,831.0,lbs,2023,1
2023-01-02,01/19/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Steers,919.0,lbs,2023,1
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,219.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,294.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,243.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1387.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Meat Production,All,All,All,1136.1,Million lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,295.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,64.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,141.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,64.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,833.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,197.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,217.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,827.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,1.0,Million lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,587.7,Million lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,640.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,545.3,Million lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,125.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,914.0,lbs,2023,2
2023-01-09,01/26/2023 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,846.0,lbs,2023,2
2023-01-16,02/02/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,246.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,126.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.0,Million lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Meat Production,All,All,All,1089.3,Million lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,292.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,61.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,143.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,64.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,552.7,Million lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,1.0,Million lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,533.6,Million lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1383.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,64.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,637.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,826.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,915.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,842.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,186.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,216.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,218.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,836.0,lbs,2023,3
2023-01-16,02/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,292.0,lbs,2023,3
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Steers,910.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Meat Production,Slaughter Hogs,Pork,Hogs,553.1,Million lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Meat Production,Slaughter Calves,Calves/Veal,Calves,1.0,Million lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,128.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,215.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Live Weight,Slaughter Hogs,Pork,Hogs,292.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Live Weight,Slaughter Cattle,Beef,Cattle,1383.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Meat Production,All,All,All,1095.0,Million lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Hogs,217.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Meat Production,Slaughter Cattle,Beef,Cattle,538.8,Million lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Live Weight,Slaughter Calves,Calves/Veal,Calves,256.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Heifers,830.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cows,640.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cattle,827.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Bulls,842.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,150.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Boars,201.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,65.0,lbs,2023,4
2023-01-23,02/09/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2023,4
2023-01-30,02/16/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1378.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,841.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,643.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,908.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,833.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,829.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,291.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,130.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,295.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,215.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,186.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,217.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,243.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,66.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,141.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,67.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,526.7,Million lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,561.3,Million lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Meat Production,All,All,All,1091.0,Million lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2023,5
2023-01-30,02/16/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,5
2023-02-06,02/23/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,534.5,Million lbs,2023,6
