report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,year,indexby_year
2003-08-19,2003-08-18,Packer Owned,66707,,190.83,2003,162
2003-08-19,2003-08-18,Prod. Sold (All Purchase Types),239514,59.11,195.59,2003,162
2003-08-20,2003-08-19,Prod. Sold (All Purchase Types),263532,58.35,194.33,2003,163
2003-08-20,2003-08-19,Packer Owned,63120,,189.91,2003,163
2003-08-21,2003-08-20,Prod. Sold (All Purchase Types),288124,57.89,194.74,2003,164
2003-08-21,2003-08-20,Packer Owned,64874,,192.01,2003,164
2003-08-22,2003-08-21,Prod. Sold (All Purchase Types),283278,57.09,194.95,2003,165
2003-08-22,2003-08-21,Packer Owned,62968,,192.24,2003,165
2003-08-25,2003-08-22,Packer Owned,71831,,196.47,2003,166
2003-08-25,2003-08-22,Prod. Sold (All Purchase Types),285486,56.86,193.92,2003,166
2003-08-26,2003-08-25,Prod. Sold (All Purchase Types),267998,56.13,194.0,2003,167
2003-08-26,2003-08-25,Packer Owned,67301,,191.73,2003,167
2003-08-27,2003-08-26,Prod. Sold (All Purchase Types),275400,55.41,192.92,2003,168
2003-08-27,2003-08-26,Packer Owned,63730,,191.2,2003,168
2003-08-28,2003-08-27,Prod. Sold (All Purchase Types),265104,55.15,192.98,2003,169
2003-08-28,2003-08-27,Packer Owned,65749,,192.37,2003,169
2003-08-29,2003-08-28,Prod. Sold (All Purchase Types),262602,54.3,193.44,2003,170
2003-08-29,2003-08-28,Packer Owned,66673,,190.46,2003,170
2003-09-02,2003-08-29,Prod. Sold (All Purchase Types),318177,54.11,194.46,2003,171
2003-09-02,2003-08-29,Packer Owned,82974,,192.58,2003,171
2003-09-03,2003-09-02,Packer Owned,68006,,191.19,2003,172
2003-09-03,2003-09-02,Prod. Sold (All Purchase Types),273173,53.64,194.19,2003,172
2003-09-04,2003-09-03,Prod. Sold (All Purchase Types),285618,53.03,194.35,2003,173
2003-09-04,2003-09-03,Packer Owned,65931,,192.82,2003,173
2003-09-05,2003-09-04,Packer Owned,63260,,192.03,2003,174
2003-09-05,2003-09-04,Prod. Sold (All Purchase Types),288042,52.92,195.17,2003,174
2003-09-08,2003-09-05,Packer Owned,89982,,195.14,2003,175
2003-09-08,2003-09-05,Prod. Sold (All Purchase Types),487380,53.49,195.44,2003,175
2003-09-09,2003-09-08,Packer Owned,69856,,190.71,2003,176
2003-09-09,2003-09-08,Prod. Sold (All Purchase Types),238003,53.76,194.14,2003,176
2003-09-10,2003-09-09,Packer Owned,67537,,190.46,2003,177
2003-09-10,2003-09-09,Prod. Sold (All Purchase Types),280017,54.88,194.84,2003,177
2003-09-11,2003-09-10,Prod. Sold (All Purchase Types),279341,56.3,195.52,2003,178
2003-09-11,2003-09-10,Packer Owned,67437,,193.12,2003,178
2003-09-12,2003-09-11,Prod. Sold (All Purchase Types),279179,57.4,196.03,2003,179
2003-09-12,2003-09-11,Packer Owned,65599,,193.49,2003,179
2003-09-15,2003-09-12,Prod. Sold (All Purchase Types),338576,58.5,195.09,2003,180
2003-09-15,2003-09-12,Packer Owned,77911,,194.99,2003,180
2003-09-16,2003-09-15,Packer Owned,67663,,194.67,2003,181
2003-09-16,2003-09-15,Prod. Sold (All Purchase Types),264471,59.23,194.92,2003,181
2003-09-17,2003-09-16,Prod. Sold (All Purchase Types),279653,59.58,195.11,2003,182
2003-09-17,2003-09-16,Packer Owned,61877,,193.29,2003,182
2003-09-18,2003-09-17,Prod. Sold (All Purchase Types),264195,59.7,195.64,2003,183
2003-09-18,2003-09-17,Packer Owned,27348,,198.88,2003,183
2003-09-19,2003-09-18,Packer Owned,27393,,195.86,2003,184
2003-09-19,2003-09-18,Prod. Sold (All Purchase Types),265622,59.88,196.44,2003,184
2003-09-22,2003-09-19,Prod. Sold (All Purchase Types),344470,60.42,196.87,2003,185
2003-09-22,2003-09-19,Packer Owned,63151,,196.91,2003,185
2003-09-23,2003-09-22,Packer Owned,33004,,194.16,2003,186
2003-09-23,2003-09-22,Prod. Sold (All Purchase Types),253479,60.62,196.7,2003,186
2003-09-24,2003-09-23,Prod. Sold (All Purchase Types),276035,60.87,196.69,2003,187
2003-09-24,2003-09-23,Packer Owned,53433,,190.7,2003,187
2003-09-25,2003-09-24,Prod. Sold (All Purchase Types),278253,60.89,196.6,2003,188
2003-09-25,2003-09-24,Packer Owned,55242,,191.74,2003,188
2003-09-26,2003-09-25,Packer Owned,57959,,195.49,2003,189
2003-09-26,2003-09-25,Prod. Sold (All Purchase Types),276434,60.24,196.74,2003,189
2003-09-29,2003-09-26,Prod. Sold (All Purchase Types),376543,59.5,197.18,2003,190
2003-09-29,2003-09-26,Packer Owned,104431,,196.37,2003,190
2003-09-30,2003-09-29,Prod. Sold (All Purchase Types),271864,58.65,196.48,2003,191
2003-09-30,2003-09-29,Packer Owned,68033,,194.37,2003,191
2003-10-01,2003-09-30,Prod. Sold (All Purchase Types),278352,58.25,197.39,2003,192
2003-10-01,2003-09-30,Packer Owned,71548,,194.64,2003,192
2003-10-02,2003-10-01,Prod. Sold (All Purchase Types),294416,57.42,197.1,2003,193
2003-10-02,2003-10-01,Packer Owned,66817,,196.26,2003,193
2003-10-03,2003-10-02,Packer Owned,56030,,197.74,2003,194
2003-10-03,2003-10-02,Prod. Sold (All Purchase Types),282541,56.8,198.72,2003,194
2003-10-06,2003-10-03,Prod. Sold (All Purchase Types),409623,56.45,198.09,2003,195
2003-10-06,2003-10-03,Packer Owned,92893,,198.35,2003,195
2003-10-07,2003-10-06,Packer Owned,67039,,195.36,2003,196
2003-10-07,2003-10-06,Prod. Sold (All Purchase Types),257937,55.83,198.17,2003,196
2003-10-08,2003-10-07,Packer Owned,65790,,193.86,2003,197
2003-10-08,2003-10-07,Prod. Sold (All Purchase Types),285054,55.74,198.36,2003,197
2003-10-09,2003-10-08,Packer Owned,44925,,197.37,2003,198
2003-10-09,2003-10-08,Prod. Sold (All Purchase Types),277218,55.48,198.87,2003,198
2003-10-10,2003-10-09,Packer Owned,65340,,197.52,2003,199
2003-10-10,2003-10-09,Prod. Sold (All Purchase Types),279355,55.22,199.22,2003,199
2003-10-13,2003-10-10,Prod. Sold (All Purchase Types),411808,55.4,199.32,2003,200
2003-10-13,2003-10-10,Packer Owned,95556,,197.81,2003,200
2003-10-14,2003-10-13,Prod. Sold (All Purchase Types),255414,55.08,198.53,2003,201
2003-10-14,2003-10-13,Packer Owned,70564,,196.77,2003,201
2003-10-15,2003-10-14,Prod. Sold (All Purchase Types),285406,55.21,198.69,2003,202
2003-10-15,2003-10-14,Packer Owned,67795,,196.26,2003,202
2003-10-16,2003-10-15,Prod. Sold (All Purchase Types),292005,55.0,199.23,2003,203
2003-10-16,2003-10-15,Packer Owned,65546,,198.36,2003,203
2003-10-17,2003-10-16,Prod. Sold (All Purchase Types),285839,54.76,200.18,2003,204
2003-10-17,2003-10-16,Packer Owned,67078,,198.16,2003,204
2003-10-20,2003-10-17,Packer Owned,99078,,201.01,2003,205
2003-10-20,2003-10-17,Prod. Sold (All Purchase Types),453983,54.76,200.76,2003,205
2003-10-21,2003-10-20,Packer Owned,71238,,196.97,2003,206
2003-10-21,2003-10-20,Prod. Sold (All Purchase Types),277296,54.5,200.01,2003,206
2003-10-22,2003-10-21,Prod. Sold (All Purchase Types),287094,54.64,199.45,2003,207
2003-10-22,2003-10-21,Packer Owned,67084,,199.58,2003,207
2003-10-23,2003-10-22,Packer Owned,66570,,199.47,2003,208
2003-10-23,2003-10-22,Prod. Sold (All Purchase Types),291283,53.96,200.4,2003,208
2003-10-24,2003-10-23,Prod. Sold (All Purchase Types),287425,53.18,200.17,2003,209
2003-10-24,2003-10-23,Packer Owned,68357,,197.41,2003,209
2003-10-27,2003-10-24,Prod. Sold (All Purchase Types),429872,52.36,200.72,2003,210
2003-10-27,2003-10-24,Packer Owned,88284,,200.02,2003,210
2003-10-28,2003-10-27,Packer Owned,75096,,195.79,2003,211
2003-10-28,2003-10-27,Prod. Sold (All Purchase Types),254939,51.17,200.85,2003,211
2003-10-29,2003-10-28,Packer Owned,69275,,197.06,2003,212
2003-10-29,2003-10-28,Prod. Sold (All Purchase Types),300349,51.11,201.22,2003,212
2003-10-30,2003-10-29,Packer Owned,68020,,199.23,2003,213
2003-10-30,2003-10-29,Prod. Sold (All Purchase Types),277477,50.8,200.17,2003,213
2003-10-31,2003-10-30,Packer Owned,69009,,199.41,2003,214
2003-10-31,2003-10-30,Prod. Sold (All Purchase Types),284290,50.39,200.76,2003,214
2003-11-03,2003-10-31,Prod. Sold (All Purchase Types),435579,50.31,200.7,2003,215
2003-11-03,2003-10-31,Packer Owned,101431,,199.98,2003,215
2003-11-04,2003-11-03,Prod. Sold (All Purchase Types),264739,50.49,200.83,2003,216
2003-11-04,2003-11-03,Packer Owned,72694,,197.32,2003,216
2003-11-05,2003-11-04,Packer Owned,70387,,199.23,2003,217
2003-11-05,2003-11-04,Prod. Sold (All Purchase Types),282760,50.73,200.86,2003,217
2003-11-06,2003-11-05,Prod. Sold (All Purchase Types),290030,51.3,200.85,2003,218
2003-11-06,2003-11-05,Packer Owned,68638,,198.21,2003,218
2003-11-07,2003-11-06,Prod. Sold (All Purchase Types),282666,51.55,202.02,2003,219
2003-11-07,2003-11-06,Packer Owned,68842,,199.85,2003,219
2003-11-10,2003-11-07,Prod. Sold (All Purchase Types),485481,51.86,201.82,2003,220
2003-11-10,2003-11-07,Packer Owned,96495,,200.7,2003,220
2003-11-11,2003-11-10,Prod. Sold (All Purchase Types),249481,51.84,201.38,2003,221
2003-11-11,2003-11-10,Packer Owned,73473,,196.75,2003,221
2003-11-12,2003-11-11,Packer Owned,68622,,195.37,2003,222
2003-11-12,2003-11-11,Prod. Sold (All Purchase Types),252121,51.71,199.99,2003,222
2003-11-13,2003-11-12,Packer Owned,69898,,199.56,2003,223
2003-11-13,2003-11-12,Prod. Sold (All Purchase Types),292171,51.73,200.51,2003,223
2003-11-14,2003-11-13,Prod. Sold (All Purchase Types),281372,51.91,200.75,2003,224
2003-11-14,2003-11-13,Packer Owned,69923,,198.4,2003,224
2003-11-17,2003-11-14,Prod. Sold (All Purchase Types),465777,51.4,201.87,2003,225
2003-11-17,2003-11-14,Packer Owned,96003,,200.2,2003,225
2003-11-18,2003-11-17,Packer Owned,71376,,197.55,2003,226
2003-11-18,2003-11-17,Prod. Sold (All Purchase Types),261402,50.3,200.82,2003,226
2003-11-19,2003-11-18,Packer Owned,70296,,197.69,2003,227
2003-11-19,2003-11-18,Prod. Sold (All Purchase Types),278214,50.69,201.02,2003,227
2003-11-20,2003-11-19,Prod. Sold (All Purchase Types),284342,51.08,201.28,2003,228
2003-11-20,2003-11-19,Packer Owned,71603,,197.99,2003,228
2003-11-21,2003-11-20,Prod. Sold (All Purchase Types),282452,51.14,200.47,2003,229
2003-11-21,2003-11-20,Packer Owned,70793,,199.14,2003,229
2003-11-24,2003-11-21,Prod. Sold (All Purchase Types),466447,51.36,201.34,2003,230
2003-11-24,2003-11-21,Packer Owned,109616,,201.49,2003,230
2003-11-25,2003-11-24,Prod. Sold (All Purchase Types),242541,50.53,201.13,2003,231
2003-11-25,2003-11-24,Packer Owned,75465,,200.62,2003,231
2003-11-26,2003-11-25,Prod. Sold (All Purchase Types),284959,50.95,200.88,2003,232
2003-11-26,2003-11-25,Packer Owned,70762,,199.74,2003,232
2003-11-28,2003-11-26,Packer Owned,65203,,199.6,2003,233
2003-11-28,2003-11-26,Prod. Sold (All Purchase Types),281049,50.94,200.98,2003,233
2003-12-01,2003-11-28,Packer Owned,138442,,199.11,2003,234
2003-12-01,2003-11-28,Prod. Sold (All Purchase Types),526273,51.16,202.75,2003,234
2003-12-02,2003-12-01,Packer Owned,71160,,197.33,2003,235
2003-12-02,2003-12-01,Prod. Sold (All Purchase Types),268859,51.21,202.21,2003,235
2003-12-03,2003-12-02,Prod. Sold (All Purchase Types),283080,51.47,202.06,2003,236
2003-12-03,2003-12-02,Packer Owned,70311,,198.28,2003,236
2003-12-04,2003-12-03,Packer Owned,72936,,198.95,2003,237
2003-12-04,2003-12-03,Prod. Sold (All Purchase Types),276513,51.66,201.22,2003,237
2003-12-05,2003-12-04,Prod. Sold (All Purchase Types),267977,51.81,201.97,2003,238
2003-12-05,2003-12-04,Packer Owned,75999,,199.53,2003,238
2003-12-08,2003-12-05,Packer Owned,102505,,199.23,2003,239
2003-12-08,2003-12-05,Prod. Sold (All Purchase Types),454191,52.01,202.7,2003,239
2003-12-09,2003-12-08,Prod. Sold (All Purchase Types),251450,51.45,202.3,2003,240
2003-12-09,2003-12-08,Packer Owned,76274,,198.71,2003,240
2003-12-10,2003-12-09,Packer Owned,75728,,197.92,2003,241
2003-12-10,2003-12-09,Prod. Sold (All Purchase Types),284888,51.89,201.38,2003,241
2003-12-11,2003-12-10,Prod. Sold (All Purchase Types),273877,52.08,201.03,2003,242
2003-12-11,2003-12-10,Packer Owned,74447,,197.37,2003,242
2003-12-12,2003-12-11,Packer Owned,71748,,197.14,2003,243
2003-12-12,2003-12-11,Prod. Sold (All Purchase Types),276564,51.79,200.88,2003,243
2003-12-15,2003-12-12,Packer Owned,99924,,200.09,2003,244
2003-12-15,2003-12-12,Prod. Sold (All Purchase Types),488490,51.61,201.74,2003,244
2003-12-16,2003-12-15,Packer Owned,73471,,196.93,2003,245
2003-12-16,2003-12-15,Prod. Sold (All Purchase Types),234793,51.47,200.88,2003,245
2003-12-17,2003-12-16,Packer Owned,74438,,196.65,2003,246
2003-12-17,2003-12-16,Prod. Sold (All Purchase Types),283212,51.78,200.44,2003,246
2003-12-18,2003-12-17,Prod. Sold (All Purchase Types),282891,51.79,200.53,2003,247
2003-12-18,2003-12-17,Packer Owned,72491,,197.03,2003,247
2003-12-19,2003-12-18,Packer Owned,74181,,196.23,2003,248
2003-12-19,2003-12-18,Prod. Sold (All Purchase Types),283154,51.6,200.74,2003,248
2003-12-22,2003-12-19,Prod. Sold (All Purchase Types),498397,51.7,200.86,2003,249
2003-12-22,2003-12-19,Packer Owned,131560,,196.36,2003,249
2003-12-23,2003-12-22,Packer Owned,71274,,193.91,2003,250
2003-12-23,2003-12-22,Prod. Sold (All Purchase Types),261328,50.89,200.47,2003,250
2003-12-24,2003-12-23,Prod. Sold (All Purchase Types),252192,51.49,200.64,2003,251
2003-12-24,2003-12-23,Packer Owned,35131,,196.26,2003,251
2003-12-26,2003-12-24,Prod. Sold (All Purchase Types),178233,52.15,200.09,2003,252
2003-12-26,2003-12-24,Packer Owned,11050,,195.37,2003,252
2003-12-29,2003-12-26,Prod. Sold (All Purchase Types),425245,50.42,200.89,2003,253
2003-12-29,2003-12-26,Packer Owned,138017,,197.57,2003,253
2003-12-30,2003-12-29,Packer Owned,67540,,196.21,2003,254
2003-12-30,2003-12-29,Prod. Sold (All Purchase Types),262588,50.53,200.73,2003,254
2003-12-31,2003-12-30,Prod. Sold (All Purchase Types),282371,50.76,200.94,2003,255
2003-12-31,2003-12-30,Packer Owned,65312,,196.38,2003,255
2004-01-02,2003-12-31,Packer Owned,61970,,195.05,2004,1
2004-01-02,2003-12-31,Prod. Sold (All Purchase Types),272146,51.14,201.58,2004,1
2004-01-05,2004-01-02,Packer Owned,101197,,197.94,2004,2
2004-01-05,2004-01-02,Prod. Sold (All Purchase Types),514731,51.65,203.06,2004,2
2004-01-06,2004-01-05,Packer Owned,63451,,196.79,2004,3
2004-01-06,2004-01-05,Prod. Sold (All Purchase Types),265435,52.36,202.2,2004,3
2004-01-07,2004-01-06,Packer Owned,68936,,195.67,2004,4
2004-01-07,2004-01-06,Prod. Sold (All Purchase Types),278535,52.88,202.27,2004,4
2004-01-08,2004-01-07,Prod. Sold (All Purchase Types),290355,53.34,202.01,2004,5
2004-01-08,2004-01-07,Packer Owned,60375,,196.54,2004,5
2004-01-09,2004-01-08,Packer Owned,60900,,195.72,2004,6
2004-01-09,2004-01-08,Prod. Sold (All Purchase Types),284512,53.4,202.69,2004,6
2004-01-12,2004-01-09,Packer Owned,63541,,198.75,2004,7
2004-01-12,2004-01-09,Prod. Sold (All Purchase Types),393973,53.12,202.62,2004,7
2004-01-13,2004-01-12,Packer Owned,62586,,197.02,2004,8
2004-01-13,2004-01-12,Prod. Sold (All Purchase Types),276802,53.15,201.68,2004,8
2004-01-14,2004-01-13,Packer Owned,63187,,194.78,2004,9
2004-01-14,2004-01-13,Prod. Sold (All Purchase Types),287352,53.01,201.78,2004,9
2004-01-15,2004-01-14,Prod. Sold (All Purchase Types),291333,53.18,201.31,2004,10
2004-01-15,2004-01-14,Packer Owned,65209,,197.07,2004,10
2004-01-16,2004-01-15,Packer Owned,62592,,196.74,2004,11
2004-01-16,2004-01-15,Prod. Sold (All Purchase Types),285656,53.11,202.23,2004,11
2004-01-19,2004-01-16,Prod. Sold (All Purchase Types),392918,53.15,202.0,2004,12
2004-01-19,2004-01-16,Packer Owned,79770,,200.71,2004,12
2004-01-20,2004-01-19,Prod. Sold (All Purchase Types),267104,53.93,202.43,2004,13
2004-01-20,2004-01-19,Packer Owned,50391,,195.79,2004,13
2004-01-21,2004-01-20,Prod. Sold (All Purchase Types),279657,54.21,201.27,2004,14
2004-01-21,2004-01-20,Packer Owned,63965,,194.49,2004,14
2004-01-22,2004-01-21,Prod. Sold (All Purchase Types),298318,55.03,201.1,2004,15
2004-01-22,2004-01-21,Packer Owned,61812,,194.48,2004,15
2004-01-23,2004-01-22,Packer Owned,63537,,196.01,2004,16
2004-01-23,2004-01-22,Prod. Sold (All Purchase Types),294777,55.69,201.84,2004,16
2004-01-26,2004-01-23,Prod. Sold (All Purchase Types),420066,56.67,201.15,2004,17
2004-01-26,2004-01-23,Packer Owned,62028,,198.68,2004,17
2004-01-27,2004-01-26,Prod. Sold (All Purchase Types),227955,57.01,202.2,2004,18
2004-01-27,2004-01-26,Packer Owned,30274,,195.91,2004,18
2004-01-28,2004-01-27,Prod. Sold (All Purchase Types),260970,57.36,201.27,2004,19
2004-01-28,2004-01-27,Packer Owned,43877,,194.66,2004,19
2004-01-29,2004-01-28,Prod. Sold (All Purchase Types),280611,57.6,200.7,2004,20
2004-01-29,2004-01-28,Packer Owned,58036,,195.76,2004,20
2004-01-30,2004-01-29,Prod. Sold (All Purchase Types),271645,57.68,200.53,2004,21
2004-01-30,2004-01-29,Packer Owned,71506,,196.21,2004,21
2004-02-02,2004-01-30,Packer Owned,116432,,198.03,2004,22
2004-02-02,2004-01-30,Prod. Sold (All Purchase Types),331407,57.99,199.8,2004,22
2004-02-03,2004-02-02,Packer Owned,65470,,196.0,2004,23
2004-02-03,2004-02-02,Prod. Sold (All Purchase Types),278029,58.25,199.7,2004,23
2004-02-04,2004-02-03,Packer Owned,63597,,195.43,2004,24
2004-02-04,2004-02-03,Prod. Sold (All Purchase Types),283696,59.0,199.78,2004,24
2004-02-05,2004-02-04,Packer Owned,60262,,196.44,2004,25
2004-02-05,2004-02-04,Prod. Sold (All Purchase Types),285206,59.22,200.15,2004,25
2004-02-06,2004-02-05,Packer Owned,64986,,197.02,2004,26
2004-02-06,2004-02-05,Prod. Sold (All Purchase Types),280346,59.85,199.52,2004,26
2004-02-09,2004-02-06,Prod. Sold (All Purchase Types),296728,60.6,200.13,2004,27
2004-02-09,2004-02-06,Packer Owned,74079,,200.2,2004,27
2004-02-10,2004-02-09,Packer Owned,64576,,194.63,2004,28
2004-02-10,2004-02-09,Prod. Sold (All Purchase Types),268764,61.36,199.91,2004,28
2004-02-11,2004-02-10,Prod. Sold (All Purchase Types),278507,62.07,199.84,2004,29
2004-02-11,2004-02-10,Packer Owned,65137,,195.93,2004,29
2004-02-12,2004-02-11,Prod. Sold (All Purchase Types),291080,62.62,198.93,2004,30
2004-02-12,2004-02-11,Packer Owned,61920,,197.08,2004,30
2004-02-13,2004-02-12,Prod. Sold (All Purchase Types),278103,62.89,199.84,2004,31
2004-02-13,2004-02-12,Packer Owned,62199,,196.04,2004,31
2004-02-16,2004-02-13,Prod. Sold (All Purchase Types),285717,62.68,201.01,2004,32
2004-02-16,2004-02-13,Packer Owned,74557,,197.86,2004,32
2004-02-17,2004-02-16,Prod. Sold (All Purchase Types),254898,62.92,200.32,2004,33
2004-02-17,2004-02-16,Packer Owned,59140,,195.97,2004,33
2004-02-18,2004-02-17,Prod. Sold (All Purchase Types),285957,63.22,199.74,2004,34
2004-02-18,2004-02-17,Packer Owned,65733,,197.25,2004,34
2004-02-19,2004-02-18,Prod. Sold (All Purchase Types),289635,63.03,199.48,2004,35
2004-02-19,2004-02-18,Packer Owned,64583,,197.08,2004,35
2004-02-20,2004-02-19,Prod. Sold (All Purchase Types),277633,62.6,200.28,2004,36
2004-02-20,2004-02-19,Packer Owned,67613,,195.85,2004,36
2004-02-23,2004-02-20,Prod. Sold (All Purchase Types),320360,62.58,200.27,2004,37
2004-02-23,2004-02-20,Packer Owned,65214,,195.59,2004,37
2004-02-24,2004-02-23,Prod. Sold (All Purchase Types),262212,62.41,200.47,2004,38
2004-02-24,2004-02-23,Packer Owned,63403,,194.49,2004,38
2004-02-25,2004-02-24,Packer Owned,65760,,195.22,2004,39
2004-02-25,2004-02-24,Prod. Sold (All Purchase Types),282135,62.1,200.06,2004,39
2004-02-26,2004-02-25,Packer Owned,64313,,195.25,2004,40
2004-02-26,2004-02-25,Prod. Sold (All Purchase Types),287172,61.71,200.21,2004,40
2004-02-27,2004-02-26,Packer Owned,58448,,196.56,2004,41
2004-02-27,2004-02-26,Prod. Sold (All Purchase Types),274946,61.4,200.32,2004,41
2004-03-01,2004-02-27,Packer Owned,85123,,199.19,2004,42
2004-03-01,2004-02-27,Prod. Sold (All Purchase Types),313074,61.47,200.44,2004,42
2004-03-02,2004-03-01,Packer Owned,65573,,196.79,2004,43
2004-03-02,2004-03-01,Prod. Sold (All Purchase Types),281120,61.95,200.75,2004,43
2004-03-03,2004-03-02,Packer Owned,65485,,197.5,2004,44
2004-03-03,2004-03-02,Prod. Sold (All Purchase Types),276869,62.7,200.54,2004,44
2004-03-04,2004-03-03,Packer Owned,63804,,197.21,2004,45
2004-03-04,2004-03-03,Prod. Sold (All Purchase Types),279583,63.69,200.04,2004,45
2004-03-05,2004-03-04,Prod. Sold (All Purchase Types),278898,63.8,200.33,2004,46
2004-03-05,2004-03-04,Packer Owned,62939,,197.44,2004,46
2004-03-08,2004-03-05,Prod. Sold (All Purchase Types),316305,64.09,200.51,2004,47
2004-03-08,2004-03-05,Packer Owned,74857,,200.02,2004,47
2004-03-09,2004-03-08,Packer Owned,62255,,194.12,2004,48
2004-03-09,2004-03-08,Prod. Sold (All Purchase Types),262961,64.21,200.49,2004,48
2004-03-10,2004-03-09,Packer Owned,44595,,199.63,2004,49
2004-03-10,2004-03-09,Prod. Sold (All Purchase Types),267914,64.43,199.39,2004,49
2004-03-11,2004-03-10,Prod. Sold (All Purchase Types),280852,64.21,199.82,2004,50
2004-03-11,2004-03-10,Packer Owned,62742,,197.47,2004,50
2004-03-12,2004-03-11,Packer Owned,65163,,196.47,2004,51
2004-03-12,2004-03-11,Prod. Sold (All Purchase Types),281725,64.0,200.05,2004,51
2004-03-15,2004-03-12,Packer Owned,98693,,199.02,2004,52
2004-03-15,2004-03-12,Prod. Sold (All Purchase Types),324711,64.08,200.39,2004,52
2004-03-16,2004-03-15,Packer Owned,63482,,197.37,2004,53
2004-03-16,2004-03-15,Prod. Sold (All Purchase Types),269908,64.56,200.22,2004,53
2004-03-17,2004-03-16,Packer Owned,65499,,196.97,2004,54
2004-03-17,2004-03-16,Prod. Sold (All Purchase Types),274879,64.94,199.48,2004,54
